symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,sector,pnl,ret_pct,holding_days,entry_reason,exit_stop_price,stop_type
PRESTIGE,2021-09-22,2021-09-27,428.22779999999995,496.68339999999984,292,target,NIFTY REALTY,19989.03519999997,15.985790740348914,5,ha_ema21_touch,394.0,n/a
NHPC,2021-09-24,2021-09-30,28.1281,29.8843,7174,target,NIFTY COMMODITIES,12598.978799999999,6.243578485571377,6,ha_ema21_touch,27.25,n/a
VBL,2021-10-04,2021-10-20,122.22209999999998,117.8,1689,stop,NIFTY FMCG,-7468.926899999977,-3.6180854362672488,16,ha_ema21_touch,117.8,initial
CHOLAFIN,2021-10-27,2021-11-01,612.3617499999999,578.35,301,stop,NIFTY FINSEREXBNK,-10237.536749999968,-5.5541924360886235,5,ha_ema21_touch,578.35,initial
CDSL,2021-11-04,2021-11-15,713.7630499999999,785.0891499999997,284,target,NIFTY MS FIN SERV,20256.612399999933,9.992966153123195,11,ha_ema21_touch,678.1,n/a
CHOLAFIN,2021-11-03,2021-11-23,614.1635499999999,585.4,329,stop,NIFTY FINSEREXBNK,-9463.207949999965,-4.683369763640299,20,ha_ema21_touch,586.0,initial
SHRIRAMFIN,2021-11-03,2021-11-29,325.27494999999993,286.45,260,stop,NIFTY FINSEREXBNK,-10094.486999999986,-11.936040571215202,26,ha_ema21_touch,286.45,initial
BSE,2021-11-30,2021-12-02,175.67549999999997,210.0264999999999,592,target,NIFTY MS FIN SERV,20335.791999999965,19.553665707511826,2,ha_ema21_touch,158.5,n/a
VOLTAS,2021-12-08,2021-12-15,1261.20995,1218.7,165,stop,NIFTY CONSR DURBL,-7014.141749999982,-3.370568873168178,7,ha_ema21_touch,1218.7,initial
PERSISTENT,2021-10-26,2021-12-31,2039.3372999999997,2444.711899999999,50,target,NIFTY MS IT TELCM,20268.72999999996,19.877761270781402,66,ha_ema21_touch,1836.65,n/a
APLAPOLLO,2021-12-21,2022-01-03,1060.9910613920247,946.55,90,stop,NIFTY METAL,-10299.695525282224,-10.786241803194606,13,ha_ema21_touch,946.55,initial
ALKEM,2022-01-07,2022-01-18,3694.691,3532.35,56,stop,NIFTY MIDSML HLTH,-9091.095999999994,-4.393899246242783,11,ha_ema21_touch,3532.35,initial
BEL,2022-01-17,2022-01-18,74.12404999999998,69.45,2212,stop,NIFTY IND DEFENCE,-10338.998599999955,-6.305713192951523,1,ha_ema21_touch,69.45,initial
